store_id,store_name,address,city,state,country
ST002614,Neighborhood Supermarket #2614,12 Main Road,Mumbai,Maharashtra,India
ST002615,Daily Hypermarket #2615,3 MG Road,Mumbai,Maharashtra,India
ST002616,Corner Hypermarket #2616,50 MG Road,New Delhi,Delhi,India
ST002617,Sunrise Grocery Store #2617,34 Ring Road,Mumbai,Maharashtra,India
ST002618,Corner Hypermarket #2618,129 Ring Road,New Delhi,Delhi,India
ST002619,Green Convenience Store #2619,7 Garden Lane,Bengaluru,Karnataka,India
ST002620,Quick Grocery Store #2620,10 Station Road,New Delhi,Delhi,India
ST002621,City Pharmacy #2621,119 Ring Road,New Delhi,Delhi,India
ST002622,Sunrise Supermarket #2622,56 Market Street,Bengaluru,Karnataka,India
ST002623,Family Pharmacy #2623,187 Garden Lane,New Delhi,Delhi,India
ST002624,Elite Convenience Store #2624,115 Market Street,Mumbai,Maharashtra,India
ST002625,Prime Hypermarket #2625,160 Park Avenue,Mumbai,Maharashtra,India
ST002626,Elite Supermarket #2626,199 Park Avenue,New Delhi,Delhi,India
ST002627,Metro Pharmacy #2627,156 Ring Road,New Delhi,Delhi,India
ST002628,Neighborhood Pharmacy #2628,128 Ring Road,New Delhi,Delhi,India
ST002629,City Supermarket #2629,141 Ring Road,Mumbai,Maharashtra,India
ST002630,Daily Grocery Store #2630,81 Market Street,Mumbai,Maharashtra,India
ST002631,City Hypermarket #2631,72 Garden Lane,Bengaluru,Karnataka,India
ST002632,Value Hypermarket #2632,19 Market Street,Bengaluru,Karnataka,India
ST002633,Prime Grocery Store #2633,66 Lake View Road,Mumbai,Maharashtra,India
ST002634,Daily Pharmacy #2634,125 Main Road,New Delhi,Delhi,India
ST002635,Royal Hypermarket #2635,103 Park Avenue,Mumbai,Maharashtra,India
ST002636,Elite Convenience Store #2636,34 Lake View Road,New Delhi,Delhi,India
ST002637,Family Hypermarket #2637,81 MG Road,New Delhi,Delhi,India
ST002638,Star Supermarket #2638,130 Lake View Road,Mumbai,Maharashtra,India
ST002639,Elite Hypermarket #2639,11 Garden Lane,New Delhi,Delhi,India
ST002640,Sunrise Supermarket #2640,180 Hill Street,Bengaluru,Karnataka,India
ST002641,City Supermarket #2641,75 Park Avenue,Bengaluru,Karnataka,India
ST002642,Neighborhood Pharmacy #2642,19 Church Street,Mumbai,Maharashtra,India
ST002643,Royal Grocery Store #2643,172 Ring Road,Mumbai,Maharashtra,India
ST002644,Quick Hypermarket #2644,165 Hill Street,Mumbai,Maharashtra,India
ST002645,Daily Grocery Store #2645,47 Ring Road,Bengaluru,Karnataka,India
ST002646,Green Grocery Store #2646,52 Park Avenue,Mumbai,Maharashtra,India
ST002647,Daily Hypermarket #2647,88 Garden Lane,Mumbai,Maharashtra,India
ST002648,Metro Grocery Store #2648,190 Lake View Road,New Delhi,Delhi,India
ST002649,Prime Supermarket #2649,10 Hill Street,Mumbai,Maharashtra,India
ST002650,Quick Pharmacy #2650,164 Church Street,Bengaluru,Karnataka,India
ST002651,Neighborhood Hypermarket #2651,154 Park Avenue,Bengaluru,Karnataka,India
ST002652,Elite Supermarket #2652,111 Lake View Road,Mumbai,Maharashtra,India
ST002653,Fresh Pharmacy #2653,6 Park Avenue,Bengaluru,Karnataka,India
ST002654,Prime Hypermarket #2654,46 Ring Road,New Delhi,Delhi,India
ST002655,Daily Pharmacy #2655,104 Ring Road,Mumbai,Maharashtra,India
ST002656,Royal Hypermarket #2656,116 Park Avenue,New Delhi,Delhi,India
ST002657,Metro Convenience Store #2657,67 Market Street,New Delhi,Delhi,India
ST002658,Daily Supermarket #2658,88 Station Road,Mumbai,Maharashtra,India
ST002659,Metro Pharmacy #2659,108 Lake View Road,Mumbai,Maharashtra,India
ST002660,Family Grocery Store #2660,42 Park Avenue,New Delhi,Delhi,India
ST002661,Elite Hypermarket #2661,147 Park Avenue,New Delhi,Delhi,India
ST002662,Family Supermarket #2662,51 Ring Road,New Delhi,Delhi,India
ST002663,Neighborhood Convenience Store #2663,83 MG Road,Bengaluru,Karnataka,India
ST002664,City Supermarket #2664,38 Lake View Road,Mumbai,Maharashtra,India
ST002665,Daily Hypermarket #2665,105 Station Road,New Delhi,Delhi,India
ST002666,Sunrise Convenience Store #2666,116 Market Street,Bengaluru,Karnataka,India
ST002667,Star Grocery Store #2667,25 Main Road,New Delhi,Delhi,India
ST002668,Sunrise Pharmacy #2668,108 Hill Street,Bengaluru,Karnataka,India
ST002669,Neighborhood Pharmacy #2669,56 MG Road,Mumbai,Maharashtra,India
ST002670,Metro Pharmacy #2670,148 Main Road,New Delhi,Delhi,India
ST002671,Royal Hypermarket #2671,5 Station Road,Mumbai,Maharashtra,India
ST002672,Family Hypermarket #2672,180 Lake View Road,Bengaluru,Karnataka,India
ST002673,Corner Grocery Store #2673,91 MG Road,Mumbai,Maharashtra,India
ST002674,Corner Convenience Store #2674,196 MG Road,New Delhi,Delhi,India
ST002675,Elite Supermarket #2675,118 Park Avenue,Bengaluru,Karnataka,India
ST002676,City Hypermarket #2676,153 Market Street,New Delhi,Delhi,India
ST002677,Corner Convenience Store #2677,73 Park Avenue,Mumbai,Maharashtra,India
ST002678,Sunrise Hypermarket #2678,26 Ring Road,New Delhi,Delhi,India
ST002679,Daily Supermarket #2679,5 Garden Lane,New Delhi,Delhi,India
ST002680,Daily Grocery Store #2680,192 Garden Lane,Mumbai,Maharashtra,India
ST002681,Daily Convenience Store #2681,114 Hill Street,New Delhi,Delhi,India
ST002682,Green Convenience Store #2682,171 Station Road,Bengaluru,Karnataka,India
ST002683,Metro Grocery Store #2683,199 Lake View Road,Bengaluru,Karnataka,India
ST002684,Corner Convenience Store #2684,51 Lake View Road,Bengaluru,Karnataka,India
ST002685,Value Supermarket #2685,106 Park Avenue,Mumbai,Maharashtra,India
ST002686,Value Supermarket #2686,130 Station Road,Bengaluru,Karnataka,India
ST002687,Elite Hypermarket #2687,68 Station Road,New Delhi,Delhi,India
ST002688,Star Grocery Store #2688,2 Park Avenue,Bengaluru,Karnataka,India
ST002689,Fresh Supermarket #2689,40 MG Road,Bengaluru,Karnataka,India
ST002690,Royal Convenience Store #2690,154 MG Road,New Delhi,Delhi,India
ST002691,City Hypermarket #2691,111 Church Street,New Delhi,Delhi,India
ST002692,Corner Convenience Store #2692,158 Park Avenue,Bengaluru,Karnataka,India
ST002693,Green Supermarket #2693,110 Market Street,New Delhi,Delhi,India
ST002694,Sunrise Grocery Store #2694,104 MG Road,Bengaluru,Karnataka,India
ST002695,City Convenience Store #2695,60 Ring Road,Mumbai,Maharashtra,India
ST002696,Family Pharmacy #2696,162 Garden Lane,Bengaluru,Karnataka,India
ST002697,Royal Grocery Store #2697,67 Hill Street,New Delhi,Delhi,India
ST002698,Value Pharmacy #2698,24 Ring Road,Bengaluru,Karnataka,India
ST002699,Corner Supermarket #2699,161 Garden Lane,Bengaluru,Karnataka,India
ST002700,Fresh Pharmacy #2700,182 Hill Street,New Delhi,Delhi,India
ST002701,Neighborhood Supermarket #2701,7 Market Street,Mumbai,Maharashtra,India
ST002702,Star Grocery Store #2702,200 MG Road,New Delhi,Delhi,India
ST002703,Metro Pharmacy #2703,57 Station Road,New Delhi,Delhi,India
ST002704,Family Pharmacy #2704,186 Park Avenue,Bengaluru,Karnataka,India
ST002705,Star Hypermarket #2705,71 Ring Road,Bengaluru,Karnataka,India
ST002706,Star Pharmacy #2706,164 Garden Lane,Bengaluru,Karnataka,India
ST002707,Daily Supermarket #2707,153 Ring Road,Mumbai,Maharashtra,India
ST002708,City Supermarket #2708,68 Market Street,Mumbai,Maharashtra,India
ST002709,Daily Supermarket #2709,93 Church Street,Mumbai,Maharashtra,India
ST002710,Daily Grocery Store #2710,6 Park Avenue,Mumbai,Maharashtra,India
ST002711,Quick Supermarket #2711,20 Church Street,New Delhi,Delhi,India
ST002712,Corner Grocery Store #2712,163 Lake View Road,Mumbai,Maharashtra,India
ST002713,City Pharmacy #2713,3 Market Street,Mumbai,Maharashtra,India
ST002714,Star Convenience Store #2714,9 Ring Road,New Delhi,Delhi,India
ST002715,Value Hypermarket #2715,158 Garden Lane,Mumbai,Maharashtra,India
ST002716,Fresh Convenience Store #2716,134 Station Road,Bengaluru,Karnataka,India
ST002717,Metro Supermarket #2717,8 Hill Street,New Delhi,Delhi,India
ST002718,Family Supermarket #2718,195 Market Street,New Delhi,Delhi,India
ST002719,Royal Pharmacy #2719,30 Church Street,Mumbai,Maharashtra,India
ST002720,Value Supermarket #2720,57 Ring Road,Bengaluru,Karnataka,India
ST002721,Prime Pharmacy #2721,124 Church Street,Mumbai,Maharashtra,India
ST002722,Value Supermarket #2722,142 Station Road,New Delhi,Delhi,India
ST002723,Sunrise Grocery Store #2723,112 Hill Street,Mumbai,Maharashtra,India
ST002724,Elite Grocery Store #2724,65 Market Street,Bengaluru,Karnataka,India
ST002725,Star Pharmacy #2725,72 Park Avenue,New Delhi,Delhi,India
ST002726,Neighborhood Supermarket #2726,80 Market Street,New Delhi,Delhi,India
ST002727,Sunrise Pharmacy #2727,111 Lake View Road,Mumbai,Maharashtra,India
ST002728,Neighborhood Grocery Store #2728,70 MG Road,New Delhi,Delhi,India
ST002729,Daily Convenience Store #2729,99 Park Avenue,New Delhi,Delhi,India
ST002730,Neighborhood Pharmacy #2730,96 Ring Road,Mumbai,Maharashtra,India
ST002731,City Grocery Store #2731,131 Station Road,Bengaluru,Karnataka,India
ST002732,Corner Convenience Store #2732,155 Hill Street,Mumbai,Maharashtra,India
ST002733,Corner Hypermarket #2733,30 Market Street,Bengaluru,Karnataka,India
ST002734,Corner Hypermarket #2734,92 Church Street,Bengaluru,Karnataka,India
ST002735,Metro Supermarket #2735,96 MG Road,New Delhi,Delhi,India
ST002736,Green Pharmacy #2736,32 Main Road,Mumbai,Maharashtra,India
ST002737,Sunrise Hypermarket #2737,184 MG Road,Bengaluru,Karnataka,India
ST002738,Quick Pharmacy #2738,83 Church Street,New Delhi,Delhi,India
ST002739,Daily Convenience Store #2739,73 Garden Lane,Mumbai,Maharashtra,India
ST002740,Family Pharmacy #2740,27 Hill Street,Bengaluru,Karnataka,India
ST002741,Sunrise Hypermarket #2741,172 Ring Road,New Delhi,Delhi,India
ST002742,Elite Convenience Store #2742,108 Park Avenue,New Delhi,Delhi,India
ST002743,Royal Hypermarket #2743,51 Church Street,Mumbai,Maharashtra,India
ST002744,Green Supermarket #2744,128 Main Road,Mumbai,Maharashtra,India
ST002745,Corner Hypermarket #2745,32 Lake View Road,Bengaluru,Karnataka,India
ST002746,Neighborhood Pharmacy #2746,152 Park Avenue,Mumbai,Maharashtra,India
ST002747,Neighborhood Pharmacy #2747,73 Main Road,Bengaluru,Karnataka,India
ST002748,Fresh Convenience Store #2748,73 Market Street,Mumbai,Maharashtra,India
ST002749,Fresh Grocery Store #2749,136 Main Road,New Delhi,Delhi,India
ST002750,Star Hypermarket #2750,18 Lake View Road,Bengaluru,Karnataka,India
ST002751,Royal Supermarket #2751,186 Station Road,Mumbai,Maharashtra,India
ST002752,Value Hypermarket #2752,103 Ring Road,Mumbai,Maharashtra,India
ST002753,Green Convenience Store #2753,127 Garden Lane,Mumbai,Maharashtra,India
ST002754,Corner Supermarket #2754,179 Lake View Road,Mumbai,Maharashtra,India
ST002755,Royal Grocery Store #2755,32 MG Road,New Delhi,Delhi,India
ST002756,Daily Convenience Store #2756,58 Main Road,Bengaluru,Karnataka,India
ST002757,City Supermarket #2757,83 Park Avenue,Bengaluru,Karnataka,India
ST002758,City Pharmacy #2758,49 MG Road,Bengaluru,Karnataka,India
ST002759,Fresh Convenience Store #2759,14 Station Road,New Delhi,Delhi,India
ST002760,Daily Supermarket #2760,78 Ring Road,Bengaluru,Karnataka,India
ST002761,Value Hypermarket #2761,157 Park Avenue,New Delhi,Delhi,India
ST002762,Sunrise Hypermarket #2762,36 Garden Lane,Bengaluru,Karnataka,India
ST002763,Daily Grocery Store #2763,82 Market Street,Bengaluru,Karnataka,India
ST002764,Elite Convenience Store #2764,164 Lake View Road,Mumbai,Maharashtra,India
ST002765,Family Supermarket #2765,62 Garden Lane,New Delhi,Delhi,India
ST002766,Star Grocery Store #2766,72 MG Road,Mumbai,Maharashtra,India
ST002767,Metro Grocery Store #2767,68 Station Road,Bengaluru,Karnataka,India
ST002768,Value Supermarket #2768,63 Church Street,New Delhi,Delhi,India
ST002769,Daily Supermarket #2769,16 Church Street,Mumbai,Maharashtra,India
ST002770,Star Supermarket #2770,120 Park Avenue,Bengaluru,Karnataka,India
ST002771,Quick Pharmacy #2771,88 Church Street,Bengaluru,Karnataka,India
ST002772,Green Convenience Store #2772,132 MG Road,New Delhi,Delhi,India
ST002773,Sunrise Hypermarket #2773,168 Market Street,Mumbai,Maharashtra,India
ST002774,Daily Convenience Store #2774,57 MG Road,Bengaluru,Karnataka,India
ST002775,Quick Grocery Store #2775,132 Church Street,New Delhi,Delhi,India
ST002776,Metro Grocery Store #2776,72 Park Avenue,Bengaluru,Karnataka,India
ST002777,Star Pharmacy #2777,148 Ring Road,Mumbai,Maharashtra,India
ST002778,Quick Pharmacy #2778,191 Ring Road,Bengaluru,Karnataka,India
ST002779,Fresh Pharmacy #2779,48 Station Road,Mumbai,Maharashtra,India
ST002780,Quick Supermarket #2780,136 Lake View Road,New Delhi,Delhi,India
ST002781,Prime Hypermarket #2781,141 Ring Road,Bengaluru,Karnataka,India
ST002782,Corner Hypermarket #2782,39 Park Avenue,Bengaluru,Karnataka,India
ST002783,Corner Convenience Store #2783,86 Main Road,New Delhi,Delhi,India
ST002784,Prime Grocery Store #2784,26 Main Road,Mumbai,Maharashtra,India
ST002785,Sunrise Grocery Store #2785,50 Station Road,Mumbai,Maharashtra,India
ST002786,Corner Pharmacy #2786,153 Station Road,Bengaluru,Karnataka,India
ST002787,Neighborhood Convenience Store #2787,133 Park Avenue,Mumbai,Maharashtra,India
ST002788,Star Supermarket #2788,166 Church Street,Bengaluru,Karnataka,India
ST002789,Metro Supermarket #2789,14 Main Road,Bengaluru,Karnataka,India
ST002790,Prime Convenience Store #2790,17 Hill Street,Bengaluru,Karnataka,India
ST002791,Prime Supermarket #2791,159 Park Avenue,Bengaluru,Karnataka,India
ST002792,Corner Grocery Store #2792,57 Station Road,Bengaluru,Karnataka,India
ST002793,Metro Grocery Store #2793,53 MG Road,Bengaluru,Karnataka,India
ST002794,Sunrise Hypermarket #2794,74 Main Road,New Delhi,Delhi,India
ST002795,City Supermarket #2795,180 Garden Lane,New Delhi,Delhi,India
ST002796,Sunrise Grocery Store #2796,177 Church Street,Mumbai,Maharashtra,India
ST002797,Value Pharmacy #2797,18 Market Street,New Delhi,Delhi,India
ST002798,Value Pharmacy #2798,37 Main Road,Mumbai,Maharashtra,India
ST002799,Corner Grocery Store #2799,6 Market Street,Mumbai,Maharashtra,India
ST002800,Elite Hypermarket #2800,44 Main Road,Bengaluru,Karnataka,India
ST002801,Value Convenience Store #2801,150 Main Road,Mumbai,Maharashtra,India
ST002802,Royal Grocery Store #2802,121 Ring Road,Bengaluru,Karnataka,India
ST002803,Royal Supermarket #2803,146 Station Road,Bengaluru,Karnataka,India
ST002804,Family Pharmacy #2804,43 Market Street,New Delhi,Delhi,India
ST002805,Daily Supermarket #2805,189 MG Road,Mumbai,Maharashtra,India
ST002806,Quick Grocery Store #2806,90 Hill Street,New Delhi,Delhi,India
ST002807,Star Hypermarket #2807,65 MG Road,Mumbai,Maharashtra,India
ST002808,Fresh Grocery Store #2808,78 MG Road,Mumbai,Maharashtra,India
ST002809,Green Convenience Store #2809,153 Lake View Road,New Delhi,Delhi,India
ST002810,Prime Supermarket #2810,133 Main Road,New Delhi,Delhi,India
ST002811,Corner Pharmacy #2811,169 Market Street,Bengaluru,Karnataka,India
ST002812,Quick Hypermarket #2812,63 Garden Lane,Bengaluru,Karnataka,India
ST002813,Value Grocery Store #2813,191 Ring Road,Bengaluru,Karnataka,India
ST002814,Elite Pharmacy #2814,164 Ring Road,Mumbai,Maharashtra,India
ST002815,Elite Hypermarket #2815,174 Hill Street,New Delhi,Delhi,India
ST002816,Elite Grocery Store #2816,45 Station Road,New Delhi,Delhi,India
ST002817,Elite Hypermarket #2817,101 Garden Lane,Mumbai,Maharashtra,India
ST002818,Prime Grocery Store #2818,49 Main Road,Mumbai,Maharashtra,India
ST002819,Family Convenience Store #2819,88 Garden Lane,New Delhi,Delhi,India
ST002820,Corner Supermarket #2820,146 MG Road,Mumbai,Maharashtra,India
ST002821,Daily Hypermarket #2821,128 Market Street,Bengaluru,Karnataka,India
ST002822,Star Grocery Store #2822,134 Station Road,Bengaluru,Karnataka,India
ST002823,Family Convenience Store #2823,42 Station Road,New Delhi,Delhi,India
ST002824,Prime Grocery Store #2824,76 Main Road,Bengaluru,Karnataka,India
ST002825,Fresh Grocery Store #2825,73 Garden Lane,Bengaluru,Karnataka,India
ST002826,Fresh Supermarket #2826,79 Main Road,Mumbai,Maharashtra,India
ST002827,Value Grocery Store #2827,1 Main Road,New Delhi,Delhi,India
ST002828,City Hypermarket #2828,73 Hill Street,Mumbai,Maharashtra,India
ST002829,City Convenience Store #2829,183 Station Road,Bengaluru,Karnataka,India
ST002830,Sunrise Pharmacy #2830,111 Garden Lane,Bengaluru,Karnataka,India
ST002831,Prime Supermarket #2831,9 Lake View Road,Bengaluru,Karnataka,India
ST002832,Metro Hypermarket #2832,164 Park Avenue,New Delhi,Delhi,India
ST002833,Corner Grocery Store #2833,67 Station Road,Bengaluru,Karnataka,India
ST002834,Prime Convenience Store #2834,145 Park Avenue,Bengaluru,Karnataka,India
ST002835,Green Hypermarket #2835,36 Church Street,New Delhi,Delhi,India
ST002836,City Hypermarket #2836,142 Church Street,Mumbai,Maharashtra,India
ST002837,Prime Hypermarket #2837,77 Garden Lane,Bengaluru,Karnataka,India
ST002838,Family Grocery Store #2838,97 Park Avenue,Bengaluru,Karnataka,India
ST002839,City Supermarket #2839,114 MG Road,New Delhi,Delhi,India
ST002840,Elite Convenience Store #2840,183 MG Road,New Delhi,Delhi,India
ST002841,Value Grocery Store #2841,120 Park Avenue,Mumbai,Maharashtra,India
ST002842,Quick Grocery Store #2842,144 Main Road,Bengaluru,Karnataka,India
ST002843,Daily Grocery Store #2843,158 Station Road,Bengaluru,Karnataka,India
ST002844,Neighborhood Pharmacy #2844,96 Market Street,New Delhi,Delhi,India
ST002845,Family Convenience Store #2845,76 Main Road,New Delhi,Delhi,India
ST002846,City Grocery Store #2846,172 Main Road,Mumbai,Maharashtra,India
ST002847,Green Grocery Store #2847,118 Main Road,New Delhi,Delhi,India
ST002848,Fresh Supermarket #2848,167 Ring Road,Mumbai,Maharashtra,India
ST002849,Neighborhood Hypermarket #2849,75 Garden Lane,Bengaluru,Karnataka,India
ST002850,Sunrise Grocery Store #2850,16 Ring Road,Mumbai,Maharashtra,India
ST002851,Star Convenience Store #2851,190 Main Road,New Delhi,Delhi,India
ST002852,Family Pharmacy #2852,144 Lake View Road,Bengaluru,Karnataka,India
ST002853,Metro Pharmacy #2853,164 Market Street,New Delhi,Delhi,India
ST002854,Star Hypermarket #2854,185 Main Road,Mumbai,Maharashtra,India
ST002855,Neighborhood Grocery Store #2855,52 Ring Road,New Delhi,Delhi,India
ST002856,Fresh Supermarket #2856,155 Ring Road,Bengaluru,Karnataka,India
ST002857,Daily Convenience Store #2857,53 Ring Road,Bengaluru,Karnataka,India
ST002858,Fresh Grocery Store #2858,114 Park Avenue,New Delhi,Delhi,India
ST002859,Elite Supermarket #2859,77 Park Avenue,Bengaluru,Karnataka,India
ST002860,City Grocery Store #2860,140 Station Road,Bengaluru,Karnataka,India
ST002861,Star Convenience Store #2861,169 Garden Lane,Mumbai,Maharashtra,India
ST002862,Corner Supermarket #2862,163 Main Road,Bengaluru,Karnataka,India
ST002863,City Pharmacy #2863,169 Church Street,New Delhi,Delhi,India
